"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60196","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","91","30","21797"
"30000","60063","","NO","","","no","Mayor - Broadway","1900-01-01","1","1","54","29","21798"
"30000","60168","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","102","18","21799"
"30000","60104","","NO","","","no","Member School Board","1900-01-01","1","1","55","28","21800"
"30000","60065","","NO","","","no","Member House of Delegates","1900-01-01","1","1","264","8","21801"
"30000","60065","","NO","","","no","Member House of Delegates","1900-01-01","1","1","267","8","21802"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","1","5","21803"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","4","5","21804"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","27","5","21805"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","30","5","21806"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","33","5","21807"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","36","5","21808"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","56","5","21809"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","59","5","21810"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","62","5","21811"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","65","5","21812"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","296","6","21813"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","299","6","21814"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","302","6","21815"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","325","6","21816"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","328","6","21817"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","331","6","21818"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","334","6","21819"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","354","6","21820"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","357","6","21821"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","360","6","21822"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","363","6","21823"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","386","6","21824"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","389","6","21825"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","392","6","21826"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","415","6","21827"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","418","6","21828"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","421","6","21829"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","424","6","21830"
"30000","60054","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","49","18","21831"
"30000","60054","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","52","18","21832"
"30000","60228","","NO","","","no","Member House of Delegates","1900-01-01","1","1","329","8","21833"
"30000","60332","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","87","10","21834"
"30000","60295","","NO","","","no","Mayor - South Boston","1900-01-01","1","1","44","29","21835"
"30000","60328","","NO","","","no","Member School Board","1900-01-01","1","1","125","28","21836"
"30000","60112","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","83","18","21837"
"30000","60310","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","62","12","21838"
"30000","60310","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","65","12","21839"
"30000","60082","","NO","","","no","Member School Board","1900-01-01","1","1","190","28","21840"
"30000","60008","","NO","","","no","Member House of Delegates","1900-01-01","1","1","324","8","21841"
"30000","60008","","NO","","","no","Member House of Delegates","1900-01-01","1","1","327","8","21842"
"30000","60221","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","94","18","21843"
"30000","60063","","NO","","","no","Member Town Council - Broadway","1900-01-01","3","3","55","30","21844"
"30000","60115","","NO","","","no","Member House of Delegates","1900-01-01","1","1","151","8","21845"
"30000","60011","","NO","","","no","Member School Board","1900-01-01","1","1","75","28","21846"
"30000","60254","","NO","","","no","Member House of Delegates","1900-01-01","1","1","345","8","21847"
"30000","60197","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","38","18","21848"
"30000","60185","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","187","18","21849"
"30000","60083","","NO","","","no","Member House of Delegates","1900-01-01","1","1","73","8","21850"
"30000","60328","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","125","18","21851"
"30000","60033","","NO","","","no","Treasurer","1900-01-01","1","1","78","13","21852"
"30000","60279","","NO","","","no","Member School Board - At Large","1900-01-01","2","2","98","26","21853"
"30000","60162","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","53","18","21854"
"30000","60102","","NO","","","no","Member House of Delegates","1900-01-01","1","1","234","8","21855"
"30000","60286","","NO","","","no","Member House of Delegates","1900-01-01","1","1","105","8","21856"
"30000","60313","","NO","","","no","Member House of Delegates","1900-01-01","1","1","314","8","21857"
"30000","60016","","NO","","","no","Sheriff","1900-01-01","1","1","11","11","21858"
"30000","60016","","NO","","","no","Sheriff","1900-01-01","1","1","252","11","21859"
"30000","60150","","NO","","","no","Member House of Delegates","1900-01-01","1","1","51","8","21860"
"30000","60150","","NO","","","no","Member House of Delegates","1900-01-01","1","1","57","8","21861"
"30000","60229","","NO","","","no","Member Town Council - Blacksburg","1900-01-01","3","3","18","30","21862"
"30000","60229","","NO","","","no","Member Town Council - Blacksburg","1900-01-01","3","3","21","30","21863"
"30000","60009","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","110","18","21864"
"30000","60109","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","58","18","21865"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","8","4","21866"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","11","4","21867"
"30000","60132","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","28","12","21868"
"30000","60031","","NO","","","no","Member School Board","1900-01-01","1","1","16","28","21869"
"30000","60044","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","150","18","21870"
"30000","60335","","NO","","","no","Member School Board","1900-01-01","1","1","169","28","21871"
"30000","60306","","NO","","","no","Member House of Delegates","1900-01-01","1","1","97","8","21872"
"30000","60208","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","42","10","21873"
"30000","60016","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","74","12","21874"
"30000","60147","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","240","12","21875"
"30000","60064","","NO","","","no","Member House of Delegates","1900-01-01","1","1","53","8","21876"
"30000","60064","","NO","","","no","Member House of Delegates","1900-01-01","1","1","85","8","21877"
"30000","60118","","NO","","","no","Sheriff","1900-01-01","1","1","45","11","21878"
"30000","60234","","NO","","","no","Member School Board","1900-01-01","1","1","38","28","21879"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","1","8","21880"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","132","8","21881"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","349","8","21882"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","352","8","21883"
"30000","60258","","NO","","","no","Sheriff","1900-01-01","1","1","221","11","21884"
"30000","60040","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","112","18","21885"
"30000","60121","","NO","","","no","Member School Board","1900-01-01","1","1","189","28","21886"
"30000","60057","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","273","18","21887"
"30000","60172","","NO","","","no","Sheriff","1900-01-01","1","1","148","11","21888"
"30000","60283","","NO","","","no","Member School Board","1900-01-01","1","1","164","28","21889"
"30000","60206","","NO","","","no","Member House of Delegates","1900-01-01","1","1","68","8","21890"
"30000","60206","","NO","","","no","Member House of Delegates","1900-01-01","1","1","71","8","21891"
"30000","60301","","NO","","","no","Member House of Delegates","1900-01-01","1","1","406","8","21892"
"30000","60013","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","343","18","21893"
"30000","60091","","NO","","","no","Member Town Council","1900-01-01","5","5","98","30","21894"
"30000","60242","","NO","","","no","Member School Board","1900-01-01","1","1","319","28","21895"
"30000","60320","","NO","","","no","Sheriff","1900-01-01","1","1","136","11","21896"
"30000","60320","","NO","","","no","Sheriff","1900-01-01","1","1","139","11","21897"
"30000","60198","","NO","","","no","Member House of Delegates","1900-01-01","1","1","412","8","21898"
"30000","60255","","NO","","","no","Member City Council","1900-01-01","2","2","80","20","21899"
"30000","60231","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","115","12","21900"
"30000","60321","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","112","18","21901"
"30000","60237","","NO","","","no","Member House of Delegates","1900-01-01","1","1","114","8","21902"
"30000","60111","","NO","","","no","Member School Board","1900-01-01","1","1","66","28","21903"
"30000","60111","","NO","","","no","Member School Board","1900-01-01","1","1","101","28","21904"
"30000","60227","","NO","","","no","Clerk of Court","1900-01-01","1","1","58","9","21905"
"30000","60105","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","20","18","21906"
"30000","60146","","NO","","","no","Mayor - Christiansburg","1900-01-01","1","1","20","29","21907"
"30000","60022","","NO","","","no","Member School Board","1900-01-01","1","1","19","28","21908"
"30000","60016","","NO","","","no","Treasurer","1900-01-01","1","1","64","13","21909"
"30000","60016","","NO","","","no","Treasurer","1900-01-01","1","1","308","13","21910"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","15","5","21911"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","18","5","21912"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","21","5","21913"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","24","5","21914"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","47","5","21915"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","50","5","21916"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","53","5","21917"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","76","5","21918"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","79","5","21919"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","82","5","21920"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","85","5","21921"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","105","5","21922"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","13","4","21923"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","33","4","21924"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","36","4","21925"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","39","4","21926"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","42","4","21927"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","65","4","21928"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","68","4","21929"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","71","4","21930"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","94","4","21931"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","97","4","21932"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","100","4","21933"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","103","4","21934"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","123","4","21935"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","126","4","21936"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","129","4","21937"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","132","4","21938"
