"start_house_number","end_house_number","odd_even_both","start_apartment_number","end_apartment_number","non_house_address_address_direction","non_house_address_street_name","non_house_address_house_number_prefix","non_house_address_city","non_house_address_street_suffix","non_house_address_state","non_house_address_street_direction","non_house_address_house_number_suffix","non_house_address_zip","non_house_address_apartment","non_house_address_house_number","precinct_id","precinct_split_id","id"
"127","171","Both","","","","Highway","","Pounding Mill","ST","VA","","","24637","","","90120","100122","2005002"
"127","173","Both","","","","Arcadia","","N Tazewell","RD","VA","","","24630","","","90031","100107","2005003"
"127","1774","Both","","","","T R Barrett","","N Tazewell","Rd","VA","","","24630","","","90126","100036","2005004"
"127","181","Both","","","","AVALON","","RAVEN","ST","VA","","","24639","","","90118","100128","2005005"
"127","209","Both","","","","JAMES HENRY","","FALLS MILLS","DR","VA","","","24613","","","90117","100160","2005006"
"127","215","Both","","","","Dirt Digger","","Pounding Mill","Rd","VA","","","24637","","","90000","100082","2005007"
"127","216","Both","","","","Austin","","N Tazewell","ST","VA","","","24630","","","90041","100116","2005008"
"127","253","Both","","","","SHERATON","","TAZEWELL","LN","VA","","","24651","","","90016","100045","2005009"
"127","277","Both","","","","WHITNEY","","Cedar Bluff","ST","VA","","","24609","","","90000","100082","2005010"
"127","305","Both","","","","Hudson","","Richlands","ST","VA","","","24641","","","90027","100135","2005011"
"127","321","Both","","","","Kulchar","","Tazewell","Ln","VA","","","24651","","","90041","100055","2005012"
"127","366","Both","","","","Scotch","","Raven","RD","VA","","","24639","","","90118","100128","2005013"
"127","402","Both","","","","Cemetery","","POCAHONTAS","RD","VA","","","24635","","","90084","100119","2005014"
"127","450","Both","","","","Hagy","","Pounding Mill","St","VA","","","24637","","","90013","100111","2005015"
"127","530","Both","","","","Chamber","","Tazewell","DR","VA","","","24651","","","90041","100116","2005016"
"127","856","Both","","","","Sportsman","","Tazewell","Rd","VA","","","24651","","","90080","100086","2005017"
"1270","1290","Even","","","","HERBERT COLLINS","","NORFOLK","WAY","VA","","","23504","","","90035","100164","2005018"
"1270","1299","Both","","","","Red Bud","","Appalachia","RD","VA","","","24216","","","90061","100092","2005019"
"1273","1297","Odd","","","","HERBERT COLLINS","","NORFOLK","WAY","VA","","","23504","","","90035","100164","2005020"
"128","1056","Both","","","","Glenwood","","Cedar Bluff","St","VA","","","24609","","","90120","100122","2005021"
"128","128","Both","","","","Fairmont","","Tazewell","ST","VA","","","24651","","","90041","100116","2005022"
"128","128","Both","","","","Stowers","","Tazewell","Dr","VA","","","24651","","","90016","100045","2005023"
"128","128","Both","","","","Victoria","","Bastian","Ln","VA","","","24314","","","90016","100045","2005024"
"128","131","Both","","","","APEX","","NORTH TAZEWELL","DR","VA","","","24630","","","90031","100107","2005025"
"128","133","Both","","","","Shawver","","Bluefield","St","VA","","","24605","","","90138","100060","2005026"
"128","135","Both","","","","Baby","","Tazewell","St","VA","","","24651","","","90041","100116","2005027"
"128","150","Both","","","","Shultz","","Bluefield","Ln","VA","","","24605","","","90062","100099","2005028"
"128","152","Both","","","","Cougar","","Raven","LN","VA","","","24639","","","90118","100128","2005029"
"128","154","Both","","","","Kismet","","Falls Mills","Ln","VA","","","24613","","","90117","100160","2005030"
"128","155","Both","","","","Dirt Track","","Bluefield","LN","VA","","","24605","","","90117","100160","2005031"
"128","156","Both","","","","Sierra","","Cedar Bluff","St","VA","","","24609","","","90108","100011","2005032"
"128","167","Both","","","","Quail","","Cedar Bluff","St","VA","","","24609","","","90000","100082","2005033"
"128","175","Both","","","","Target","","Richlands","CT","VA","","","24641","","","90027","100135","2005034"
"128","236","Both","","","","Clineville","","N Tazewell","Dr","VA","","","24630","","","90041","100055","2005035"
"128","240","Both","","","","PINECREST","","RICHLANDS","LN","VA","","","24641","","","90027","100135","2005036"
"128","302","Both","","","","Vane","","Raven","ST","VA","","","24639","","","90118","100128","2005037"
"128","305","Both","","","","HAWKEN","","BLUEFIELD","DR","VA","","","24605","","","90026","100027","2005038"
"128","392","Both","","","","HUNTER RIDGE","","RICHLANDS","RD","VA","","","24641","","","90027","100135","2005039"
"128","494","Both","","","","Orange Trail","","Cedar Bluff","RD","VA","","","24609","","","90120","100122","2005040"
"128","550","Both","","","","BECKLEY","","CEDAR BLUFF","RD","VA","","","24609","","","90120","100122","2005041"
"128","7501","Both","","","","Pounding Mill Branch","","Pounding Mill","Rd","VA","","","24637","","","90013","100111","2005042"
"128","950","Both","","","","Slade","","Bluefield","Rd","VA","","","24605","","","90138","100060","2005043"
"1284","2511","Both","","","","JESS FORK","","MAXIE","RD","VA","","","24628","","","90115","100053","2005044"
"129","146","Both","","","","Windsor","","N Tazewell","Dr","VA","","","24630","","","90031","100107","2005045"
"129","155","Both","","","","MAJOR","","RAVEN","RD","VA","","","24639","","","90118","100128","2005046"
"129","156","Both","","","","Supreme","","Pounding Mill","St","VA","","","24637","","","90013","100111","2005047"
"129","163","Both","","","","Boshell","","Cedar Bluff","St","VA","","","24609","","","90120","100122","2005048"
"129","167","Both","","","","Honaker","","Richlands","RD","VA","","","24641","","","90027","100135","2005049"
"129","175","Both","","","","Carol","","Pounding Mill","ST","VA","","","24637","","","90120","100122","2005050"
"129","178","Both","","","","Dillard","","Bluefield","LN","VA","","","24605","","","90126","100036","2005051"
"129","185","Both","","","","Back","","N Tazewell","Ln","VA","","","24630","","","90070","100117","2005052"
"129","214","Both","","","","IVAN","","RAVEN","ST","VA","","","24639","","","90118","100128","2005053"
"129","232","Both","","","","Bo","","Bluefield","St","VA","","","24605","","","90077","100070","2005054"
"129","299","Both","","","","MIRACLE","","TAZEWELL","LN","VA","","","24651","","","90030","100168","2005055"
"129","310","Both","","","","School","","Bluefield","Rd","VA","","","24605","","","90077","100070","2005056"
"129","314","Both","","","","Burkett","","N Tazewell","Dr","VA","","","24630","","","90070","100117","2005057"
"129","333","Both","","","","Tradewinds","","N Tazewell","Dr","VA","","","24630","","","90138","100060","2005058"
"129","363","Both","","","","COLLEGE RIDGE","","Cedar Bluff","RD","VA","","","24609","","","90000","100082","2005059"
"129","391","Both","","","","Dry Branch","","Cedar Bluff","HOLW","VA","","","24609","","","90120","100122","2005060"
"129","408","Both","","","","CLIFF","","PULASKI","ST","VA","","","24301","","","90018","100072","2005061"
"129","495","Odd","","","","Dry Fork","","Bandy","RD","VA","","","24602","","","90052","100159","2005062"
"129","542","Both","","","","Indian Creek","","Cedar Bluff","RD","VA","","","24609","","","90120","100113","2005063"
"129","674","Both","","","","Jubilee","","Cedar Bluff","Rd","VA","","","24609","","","90058","100108","2005064"
"129","725","Both","","","","MAPLE","","PULASKI","ST","VA","","","24301","","","90018","100072","2005065"
"1290","1343","Both","","","","BALLS HILL","","MCLEAN","RD","VA","","","22101","","","90009","100081","2005066"
"1293","1355","Both","","","","Scotts Run","","Mclean","RD","VA","","","22102","","","90009","100081","2005067"
"1294","2271","Both","","","","COMPTON MOUNTAIN","","PILGRIMS KNOB","RD","VA","","","24634","","","90095","100138","2005068"
"1295","1295","Odd","","","","KENTON","","NORFOLK","AVE","VA","","","23504","","","90035","100164","2005069"
"13","122","Both","","","NE","6TH","","PULASKI","ST","VA","","","24301","","","90018","100072","2005070"
"13","137","Both","","","NW","7TH","","PULASKI","ST","VA","","","24301","","","90018","100072","2005071"
"13","1400","Both","","","","STATE","","RADFORD","ST","VA","","","24141","","","90029","100115","2005072"
"13","601","Odd","","","","PIERCE","","Pulaski","AVE","VA","","","24301","","","90057","100061","2005073"
"130","1033","Both","","","","Deerfield","","Falls Mills","ST","VA","","","24613","","","90117","100160","2005074"
"130","1057","Both","","","","Redwood","","Raven","DR","VA","","","24639","","","90118","100128","2005075"
"130","130","Even","","","","China","","Richlands","LN","VA","","","24641","","","90027","100135","2005076"
"130","138","Both","","","","Almond","","Raven","Ln","VA","","","24639","","","90118","100128","2005077"
"130","138","Both","","","","Terrace","","Bluefield","Ln","VA","","","24605","","","90138","100060","2005078"
"130","146","Both","","","","GARNET","","RAVEN","LN","VA","","","24639","","","90118","100128","2005079"
"130","149","Both","","","","Pearks Peak","","Cedar Bluff","RD","VA","","","24609","","","90120","100113","2005080"
"130","149","Both","","","","PERKS PEAK","","CEDAR BLUFF","RD","VA","","","24609","","","90120","100113","2005081"
"130","149","Both","","","","Sulphur","","Appalachia","SPGS","VA","","","24216","","","90061","100150","2005082"
"130","152","Both","","","","SCOTT","","CEDAR BLUFF","ST","VA","","","24609","","","90108","100011","2005083"
"130","152","Both","","","","Snowball","","Cedar Bluff","LN","VA","","","24609","","","90108","100011","2005084"
"130","165","Both","","","","Village","","N Tazewell","Rd","VA","","","24630","","","90138","100060","2005085"
"130","170","Both","","","","CLOVER","","RAVEN","LN","VA","","","24639","","","90118","100128","2005086"
"130","176","Both","","","","Gertrude","","N Tazewell","LN","VA","","","24630","","","90048","100084","2005087"
"130","177","Both","","","","Bonnet","","Bastian","DR","VA","","","24314","","","90016","100045","2005088"
"130","182","Both","","","","Old Shop","","Bluefield","Rd","VA","","","24605","","","90117","100160","2005089"
"130","194","Both","","","","Riffe","","Falls Mills","St","VA","","","24613","","","90117","100160","2005090"
"130","196","Both","","","","MULBERRY","","RAVEN","RD","VA","","","24639","","","90118","100128","2005091"
"130","200","Both","","","","WINTER","","POUNDING MILL","LN","VA","","","24637","","","90013","100111","2005092"
"130","227","Both","","","","COACH","","RICHLANDS","RD","VA","","","24641","","","90027","100004","2005093"
"130","233","Both","","","","CLARK","","SALTVILLE","ST","VA","","","24370","","","90047","100035","2005094"
"130","250","Both","","","","IVANHOE","","POUNDING MILL","DR","VA","","","24637","","","90000","100082","2005095"
"130","260","Both","","","","Angel Meadow","","Tazewell","Ln","VA","","","24651","","","90041","100055","2005096"
"130","295","Both","","","","WILD CAT","","SALTVILLE","LN","VA","","","24370","","","90047","100035","2005097"
"130","307","Both","","","","Long Mountain","","N Tazewell","RD","VA","","","24630","","","90138","100060","2005098"
"130","373","Both","","","","Vanhoozier","","N Tazewell","St","VA","","","24630","","","90041","100055","2005099"
"130","379","Both","","","","Lawrence","","Bluefield","Rd","VA","","","24605","","","90138","100060","2005100"
"130","383","Both","","","","Creasey","","Bluefield","Rd","VA","","","24605","","","90062","100099","2005101"
"130","483","Both","","","","LYLE","","Cedar Bluff","ST","VA","","","24609","","","90000","100082","2005102"
"1300","1300","Even","","","","CRYSTAL","","ARLINGTON","DR","VA","","","22202","","","90019","100130","2005103"
"1300","1310","Even","","","","Meade","","Arlington","ST","VA","N","","22209","","","90053","100019","2005104"
"1300","1316","Both","","","","WILLOW","","PULASKI","AVE","VA","","","24301","","","90018","100072","2005105"
"1300","1320","Both","","","","YINGLING","","RADFORD","ST","VA","","","24141","","","90137","100071","2005106"
"1300","1320","Even","","","","Lead","","Norfolk","St","VA","","","23504","","","90035","100164","2005107"
"1300","1321","Both","","","","Rich","","Big Stone Gap","LN","VA","","","24219","","","90089","100091","2005108"
"1300","1325","Both","","","","HOPKINS","","PULASKI","DR","VA","","","24301","","","90139","100101","2005109"
"1300","1325","Both","","","","Pierce","","Arlington","ST","VA","N","","22209","","","90053","100019","2005110"
"1300","1343","Both","","","E","Woodland","","Big Stone Gap","DR","VA","","","24219","","","90089","100091","2005111"
"1300","1351","Both","","","","DEPAUL","","VIRGINIA BEACH","WAY","VA","","","23464","","","90091","100028","2005112"
"1300","1375","Both","","","","TRAIL HOLLOW","","ALLISONIA","RD","VA","","","24347","","","90135","100124","2005113"
"1300","1398","Even","","","","BRADEN","","NORFOLK","CRES","VA","S","","23502","","","90050","100163","2005114"
"1300","1398","Even","","","","HILLOCK","","Virginia Beach","XING","VA","","","23455","","","90097","100162","2005115"
"1300","1399","Both","","","","DARTMOUTH","","Virginia Beach","CIR","VA","","","23464","","","90091","100028","2005116"
"1300","1399","Both","","","","DREXEL","","Virginia Beach","CIR","VA","","","23464","","","90091","100028","2005117"
"1300","1399","Both","","","","FILMORE","","NORFOLK","ST","VA","","","23523","","","90045","100153","2005118"
"1300","1399","Both","","","","FRANCIS","","NORFOLK","ST","VA","","","23523","","","90045","100153","2005119"
"1300","1399","Both","","","","KILMER","","NORFOLK","CT","VA","","","23502","","","90050","100163","2005120"
"1300","1399","Both","","","","Lick Branch","","Appalachia","RD","VA","","","24216","","","90061","100092","2005121"
"1300","1399","Both","","","","MALMGREN","","NORFOLK","CT","VA","","","23502","","","90050","100163","2005122"
"1300","1399","Both","","","","NORCOVA","","NORFOLK","CT","VA","","","23502","","","90050","100163","2005123"
"1300","1399","Both","","","","NORCOVA","","NORFOLK","DR","VA","W","","23502","","","90050","100163","2005124"
"1300","1399","Both","","","","OLINGER","","NORFOLK","ST","VA","","","23523","","","90045","100153","2005125"
"1300","1399","Both","","","","RAY","","NORFOLK","ST","VA","","","23502","","","90050","100163","2005126"
"1300","1399","Both","","","","SHANKS","","NORFOLK","ST","VA","","","23504","","","90035","100164","2005127"
"1300","1409","Both","","","","Oakwood","","Big Stone Gap","CIR","VA","","","24219","","","90089","100091","2005128"
"1300","1419","Both","","","W","Lexington","","Big Stone Gap","AVE","VA","","","24219","","","90089","100091","2005129"
"1300","1425","Both","","","","LAKEWOOD","","PULASKI","DR","VA","","","24301","","","90004","100030","2005130"
"1300","1475","Both","","","","LAKEVIEW","","PULASKI","DR","VA","","","24301","","","90004","100030","2005131"
